  STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  330,19710101,  205,   26,   41,  113,   13,    0,   20,     ,     ,  -20,  -85,    4,   45,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,10131,10149,     ,10107,     ,    0,    5,   60,   18,    6,     ,     ,     ,     ,     ,     ,
  330,19710102,  260,   31,   46,   67,    6,   26,    1,     ,     ,   27,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10150,10163,     ,10133,     ,   25,   18,   70,   13,    5,     ,     ,     ,     ,     ,     ,
  330,19710103,  140,    5,   31,   72,    4,   15,   10,     ,     ,    1,  -35,   22,   25,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,10165,10188,     ,10152,     ,    1,   22,   56,   14,    7,     ,     ,     ,     ,     ,     ,
  330,19710104,  171,   31,   36,   51,   24,   21,    1,     ,     ,  -33,  -45,   14,  -15,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,10215,10227,     ,10191,     ,    0,   21,   50,    1,    6,     ,     ,     ,     ,     ,     ,
  330,19710105,  157,   36,   41,   57,   11,   26,    7,     ,     ,  -43,  -65,   20,  -25,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,10205,10214,     ,10195,     ,    3,    4,   60,   19,    5,     ,     ,     ,     ,     ,     ,
  330,19710106,  159,   46,   51,   67,   20,   31,    4,     ,     ,  -52,  -95,    7,   -5,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,10238,10252,     ,10206,     ,    7,    6,   50,   20,    4,     ,     ,     ,     ,     ,     ,
  330,19710107,  188,   87,   87,  123,   22,   67,    1,     ,     ,   30,  -15,    1,   55,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,10226,10241,     ,10216,     ,   10,    4,   58,   20,    8,     ,     ,     ,     ,     ,     ,
  330,19710108,  195,   67,   67,   98,    2,   51,   15,     ,     ,   41,   25,   20,   65,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,10227,10239,     ,10206,     ,   10,   11,   65,   19,    6,     ,     ,     ,     ,     ,     ,
  330,19710109,  192,   51,   57,   72,    5,   36,   23,     ,     ,   35,   15,    5,   55,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,10260,10293,     ,10224,     ,    0,   21,   65,    1,    6,     ,     ,     ,     ,     ,     ,
  330,19710110,  125,   31,   36,   51,    3,   21,    9,     ,     ,   35,    5,    2,   75,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,10276,10298,     ,10239,     ,    1,    2,   50,   19,    4,     ,     ,     ,     ,     ,     ,
  330,19710111,  119,   51,   57,   77,   10,   36,   20,     ,     ,   32,    5,    4,   65,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,10165,10230,     ,10141,     ,   45,    1,   63,   20,    3,     ,     ,     ,     ,     ,     ,
  330,19710112,  172,   31,   36,   51,   12,   15,   19,     ,     ,   25,    5,    5,   45,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,10171,10213,     ,10134,     ,    1,   21,   62,    1,    4,     ,     ,     ,     ,     ,     ,
  330,19710113,  100,   26,   31,   46,   18,   15,    3,     ,     ,   29,    5,   23,   45,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,10224,10238,     ,10205,     ,    1,    1,   25,   14,    5,     ,     ,     ,     ,     ,     ,
  330,19710114,  135,   31,   36,   57,    1,   26,    3,     ,     ,   20,  -15,    8,   45,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,10166,10197,     ,10154,     ,   10,    8,   56,   23,    2,     ,     ,     ,     ,     ,     ,
  330,19710115,  202,   36,   41,   57,   22,   31,    7,     ,     ,   35,   15,   17,   45,    4,     ,     ,     ,     ,     ,     ,     ,     ,     ,10144,10152,     ,10134,     ,    1,   15,   58,    3,    8,     ,     ,     ,     ,     ,     ,
  330,19710116,  224,   51,   57,   77,    2,   31,   19,     ,     ,   48,   25,   22,   65,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,10119,10127,     ,10107,     ,   20,    3,   50,   18,    8,     ,     ,     ,     ,     ,     ,
  330,19710117,  179,   41,   46,   67,   24,   26,   16,     ,     ,   45,   35,    1,   65,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,10092,10104,     ,10083,     ,    5,    9,   58,   24,    8,     ,     ,     ,     ,     ,     ,
  330,19710118,  180,   51,   57,  103,   20,   21,    6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10045,10094,     , 9960,     ,   30,   11,   62,   19,    6,     ,     ,     ,     ,     ,     ,
  330,19710119,  211,   98,  103,  154,   21,   57,   17,     ,     ,   66,   45,    1,   95,   14,     ,     ,     ,     ,     ,     ,     ,     ,     , 9928, 9947,     , 9896,     ,   59,   14,   70,    7,    7,     ,     ,     ,     ,     ,     ,
  330,19710120,  203,   72,   72,   93,    1,   57,   10,     ,     ,   52,   45,    5,   65,    1,     ,     ,     ,     ,     ,     ,     ,     ,     , 9931, 9950,     , 9901,     ,   56,   14,   70,    1,    4,     ,     ,     ,     ,     ,     ,
  330,19710121,  146,   72,   72,   98,    9,   51,   19,     ,     ,   51,   35,    7,   65,   16,     ,     ,     ,     ,     ,     ,     ,     ,     , 9834, 9890,     , 9813,     ,   60,    9,   70,    3,    6,     ,     ,     ,     ,     ,     ,
  330,19710122,  170,   21,   62,   87,    1,   31,   13,     ,     ,   53,   45,    1,   65,    9,     ,     ,     ,     ,     ,     ,     ,     ,     , 9846, 9931,     , 9808,     ,   40,   13,   65,    1,    8,     ,     ,     ,     ,     ,     ,
  330,19710123,  191,  108,  113,  180,   24,   57,    1,     ,     ,   55,   45,    1,   85,   24,     ,     ,     ,     ,     ,     ,     ,     ,     , 9844, 9943,     , 9753,     ,   45,   16,   70,   22,    7,     ,     ,     ,     ,     ,     ,
  330,19710124,  223,  123,  129,  211,    4,   93,   20,     ,     ,   68,   55,    6,   75,    1,     ,     ,     ,     ,     ,     ,     ,     ,     , 9921, 9973,     , 9785,     ,   60,   10,   75,    5,    5,     ,     ,     ,     ,     ,     ,
  330,19710125,  192,  103,  103,  139,    3,   62,   18,     ,     ,   74,   65,    1,   95,    8,     ,     ,     ,     ,     ,     ,     ,     ,     , 9918, 9953,     , 9897,     ,   60,   12,   70,    6,    8,     ,     ,     ,     ,     ,     ,
  330,19710126,  215,   87,   98,  180,    2,   46,   16,     ,     ,   65,   45,    8,   75,    1,     ,     ,     ,     ,     ,     ,     ,     ,     , 9889, 9933,     , 9851,     ,   58,   15,   70,    7,    7,     ,     ,     ,     ,     ,     ,
  330,19710127,  240,   57,   67,   93,    1,   41,   16,     ,     ,   64,   55,    9,   75,    1,     ,     ,     ,     ,     ,     ,     ,     ,     , 9920,10013,     , 9859,     ,   50,   14,   70,    1,    8,     ,     ,     ,     ,     ,     ,
  330,19710128,  223,   67,   72,   98,   11,   41,    2,     ,     ,   60,   45,    4,   75,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,10050,10082,     ,10016,     ,   58,    3,   75,   21,    6,     ,     ,     ,     ,     ,     ,
  330,19710129,  216,   62,   67,  103,    6,   10,   21,     ,     ,   52,   35,   21,   75,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,10111,10134,     ,10082,     ,   57,   21,   70,    1,    5,     ,     ,     ,     ,     ,     ,
  330,19710130,  138,   46,   51,   77,   11,   26,    3,     ,     ,   48,   25,    4,   75,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,10033,10121,     , 9981,     ,   56,    7,   65,   23,    7,     ,     ,     ,     ,     ,     ,
  330,19710131,  247,   10,   41,   98,   24,   21,    5,     ,     ,   58,   45,   18,   75,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,10015,10092,     , 9966,     ,    3,   10,   60,    1,    7,     ,     ,     ,     ,     ,     ,
  330,19710201,   33,   98,   98,  134,   10,   31,   23,     ,     ,   31,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10218,10320,     ,10102,     ,   60,    1,   75,   20,    7,     ,     ,     ,     ,     ,     ,
  330,19710202,  252,   46,   57,  134,   24,   10,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10343,10368,     ,10299,     ,   70,    4,   75,    1,    4,     ,     ,     ,     ,     ,     ,
